,NO2,O3,PM10,SO2,WSR,WDR
2023-01-15 04:00:00,0.0236,0.002,75.0,0.0038,5.790625,341.0
2023-01-15 05:00:00,0.0206,0.002,79.0,0.0019,5.866666666666667,339.0
2023-01-15 06:00:00,0.0216,0.002,67.0,0.002,5.942708333333334,339.0
2023-01-15 07:00:00,0.0225,0.003,73.0,0.002,6.018750000000001,340.0
2023-01-15 08:00:00,0.0233999999999999,0.004,66.0,0.0023,6.094791666666668,340.0
2023-01-15 09:00:00,0.0248,0.005,82.0,0.0033,6.170833333333334,349.0
2023-01-15 10:00:00,0.0224,0.016,113.0,0.0083,6.246875,357.0
2023-01-15 11:00:00,0.0263,0.018,115.0,0.0083,6.322916666666667,1.0
2023-01-15 12:00:00,0.0247,0.029,124.0,0.0218,6.398958333333334,2.0
2023-01-15 13:00:00,0.0297,0.042,134.0,0.008,6.4750000000000005,2.0
2023-01-15 14:00:00,0.0375,0.044,126.0,0.0169,6.551041666666667,181.0
2023-01-15 15:00:00,0.0215,0.064,127.0,0.0081999999999999,6.627083333333334,360.0
2023-01-15 16:00:00,0.0134,0.073,108.0,0.0044,6.703125000000001,359.0
2023-01-15 17:00:00,0.0145,0.075,122.0,0.0043,6.779166666666667,359.0
2023-01-15 18:00:00,0.0158,0.064,96.0,0.0268,6.855208333333334,359.0
2023-01-15 19:00:00,0.0251,0.044,70.0,0.0119,6.93125,358.0
2023-01-15 20:00:00,0.0467999999999999,0.008,92.0,0.0083,7.007291666666667,357.0
2023-01-15 21:00:00,0.0385,0.003,101.0,0.0049,7.083333333333334,356.0
2023-01-15 22:00:00,0.0332999999999999,0.003,111.0,0.0442,7.159375000000001,356.0
2023-01-15 23:00:00,0.0327,0.002,111.0,0.0245,7.2354166666666675,354.0
2023-01-16 00:00:00,0.0304,0.002,112.0,0.0050999999999999,7.311458333333334,352.0
2023-01-16 01:00:00,0.0298,0.002,106.0,0.003,7.387500000000001,349.0
2023-01-16 02:00:00,0.0269,0.0058,167.0,0.0024,7.463541666666667,349.0
2023-01-16 03:00:00,0.0251,0.0096,110.0,0.0022,7.539583333333334,348.0
2023-01-16 04:00:00,0.0254,0.0133999999999999,88.0,0.0021,7.615625,347.0
2023-01-16 05:00:00,0.0269,0.0172,77.0,0.0022,7.691666666666667,346.0
2023-01-16 06:00:00,0.0107,0.021,112.0,0.0012,7.767708333333334,351.0
2023-01-16 07:00:00,0.0145,0.017,183.0,0.0011,7.843750000000001,356.0
2023-01-16 08:00:00,0.0191,0.013,70.0,0.0012,7.919791666666668,357.0
2023-01-16 09:00:00,0.0169,0.019,118.0,0.0019,7.995833333333334,359.0
2023-01-16 10:00:00,0.0089,0.029,328.5,0.0009,8.071875,1.0
2023-01-16 11:00:00,0.0049,0.036,539.0,0.001,8.147916666666667,2.0
2023-01-16 12:00:00,0.0045,0.039,377.0,0.001,8.223958333333334,4.0
2023-01-16 13:00:00,0.0039,0.041,195.0,0.0012,8.3,346.0
2023-01-16 14:00:00,0.0038,0.041,247.0,0.0024,24.3,259.0
2023-01-16 15:00:00,0.0034,0.04,284.0,0.0024,23.1,270.0
2023-01-16 16:00:00,0.0031,0.039,321.0,0.0024,22.5,269.0
2023-01-16 17:00:00,0.0036,0.037,172.0,0.0024,17.7,266.0
2023-01-16 18:00:00,0.0155,0.034,148.0,0.0112,14.8,43.0
2023-01-16 19:00:00,0.0143,0.034,124.0,0.0118,13.9,38.0
2023-01-16 20:00:00,0.0159,0.024,81.0,0.0115,14.6,14.0
2023-01-16 21:00:00,0.0116,0.028,63.0,0.011,14.8,7.0
2023-01-16 22:00:00,0.0099,0.031,44.0,0.0072,13.6,12.0
2023-01-16 23:00:00,0.0238,0.013,195.0,0.0048,10.0,74.0
2023-01-17 00:00:00,0.0321,0.002,209.0,0.0064,8.2,94.0
2023-01-17 01:00:00,0.0308999999999999,0.003,220.0,0.0111,8.8,103.0
2023-01-17 02:00:00,0.0297,0.002,210.0,0.0049,7.1,190.0
2023-01-17 03:00:00,0.0278999999999999,0.002,148.0,0.0039,6.5,231.0
2023-01-17 04:00:00,0.0276,0.002,129.0,0.004,8.1,160.0
2023-01-17 05:00:00,0.0243,0.0026,160.0,0.0035,8.1,205.0
2023-01-17 06:00:00,0.0264,0.0032,139.0,0.0037,11.4,216.0
2023-01-17 07:00:00,0.026,0.0038,179.0,0.0043,15.0,236.0
2023-01-17 08:00:00,0.028,0.0044,118.0,0.0045,11.1,218.0
2023-01-17 09:00:00,0.0271,0.005,128.0,0.0046,13.1,214.0
2023-01-17 10:00:00,0.023,0.013,112.0,0.0047,10.2,214.0
2023-01-17 11:00:00,0.013,0.034,95.0,0.0066,7.3,347.0
2023-01-17 12:00:00,0.0161,0.04,91.0,0.0163999999999999,8.2,8.0
2023-01-17 13:00:00,0.0101,0.051,87.0,0.0114,7.9,36.0
2023-01-17 14:00:00,0.0124,0.055,66.0,0.0064,9.5,48.0
2023-01-17 15:00:00,0.014,0.059,85.0,0.0045,11.7,55.0
2023-01-17 16:00:00,0.0136999999999999,0.07,79.0,0.0116,12.0,50.0
2023-01-17 17:00:00,0.0257,0.074,66.0,0.0161,15.2,79.0
2023-01-17 18:00:00,0.0301999999999999,0.055,131.0,0.0172,13.0,61.0
2023-01-17 19:00:00,0.0242,0.046,91.0,0.0136,12.4,12.0
2023-01-17 20:00:00,0.0259,0.019,94.0,0.0118,9.9,36.0
2023-01-17 21:00:00,0.014,0.024,100.0,0.0118,11.6,12.0
2023-01-17 22:00:00,0.012,0.024,67.0,0.0067,11.2,16.0
2023-01-17 23:00:00,0.0243,0.007,271.0,0.0086,8.0,102.0
2023-01-18 00:00:00,0.0296,0.002,438.0,0.0056,8.8,265.0
2023-01-18 01:00:00,0.026,0.003,193.0,0.0049,11.8,231.0
2023-01-18 02:00:00,0.0253,0.002,170.5,0.0039,9.4,216.0
2023-01-18 03:00:00,0.0236,0.003,148.0,0.0036,11.0,229.0
2023-01-18 04:00:00,0.0237,0.003,120.0,0.0036,9.3,212.0
2023-01-18 05:00:00,0.0217,0.006,102.0,0.004,14.4,219.0
2023-01-18 06:00:00,0.0171,0.011,81.0,0.004,18.2,242.0
2023-01-18 07:00:00,0.0148,0.013,60.0,0.0034,20.2,239.0
2023-01-18 08:00:00,0.0124,0.015,52.0,0.0027,21.7,238.0
2023-01-18 09:00:00,0.0101,0.019,96.0,0.0025,21.4,237.0
2023-01-18 10:00:00,0.0033,0.031,140.0,0.0024,19.1,260.0
2023-01-18 11:00:00,0.0045,0.033,158.0,0.0028,14.0,273.0
2023-01-18 12:00:00,0.0068,0.037,95.0,0.0039,17.2,76.0
2023-01-18 13:00:00,0.005,0.042,184.0,0.0057,14.5,53.0
2023-01-18 14:00:00,0.0053,0.043,108.0,0.0106,15.8,43.0
2023-01-18 15:00:00,0.005,0.045,98.0,0.0038,15.1,50.0
2023-01-18 16:00:00,0.0045,0.044,53.0,0.0067,14.9,40.0
2023-01-18 17:00:00,0.0044,0.043,46.0,0.0036,15.4,22.0
2023-01-18 18:00:00,0.0047,0.038,44.0,0.0031,14.9,25.0
2023-01-18 19:00:00,0.0148,0.023,46.0,0.0037,12.8,35.0
2023-01-18 20:00:00,0.0214,0.013,75.0,0.0196,10.4,46.0
2023-01-18 21:00:00,0.0269,0.007,80.0,0.0178,11.4,26.0
2023-01-18 22:00:00,0.0229,0.01,79.0,0.0094,9.8,60.0
2023-01-18 23:00:00,0.0303,0.003,118.0,0.0059,9.2,6.0
2023-01-19 00:00:00,0.032,0.002,111.66666666666669,0.0053,8.9,360.0
2023-01-19 01:00:00,0.0297,0.002,105.33333333333331,0.016,9.9,3.0
2023-01-19 02:00:00,0.0283,0.002,99.0,0.0081,15.0,96.0
2023-01-19 03:00:00,0.0264,0.003,80.0,0.0068,18.1,94.0
2023-01-19 04:00:00,0.0162,0.015,61.0,0.004,20.5,96.0
2023-01-19 05:00:00,0.0065,0.03,46.0,0.0028,6.9,99.0
2023-01-19 06:00:00,0.0093,0.028,52.0,0.0026,6.366666666666667,88.0
2023-01-19 07:00:00,0.014,0.024,129.0,0.0024,5.833333333333334,94.0
2023-01-19 08:00:00,0.0178,0.02,36.0,0.0026,5.300000000000001,91.0
2023-01-19 09:00:00,0.0135,0.025,60.0,0.0025,4.766666666666668,76.0
2023-01-19 10:00:00,0.0089,0.032,48.0,0.0081999999999999,4.233333333333334,56.0
2023-01-19 11:00:00,0.005,0.037,46.0,0.0038,3.7,33.0
2023-01-19 12:00:00,0.0026,0.042,123.0,0.0029,3.166666666666667,7.0
2023-01-19 13:00:00,0.0044,0.041,162.0,0.007,2.6333333333333337,3.0
2023-01-19 14:00:00,0.0069,0.04,78.0,0.0048,2.1000000000000005,19.0
2023-01-19 15:00:00,0.0064,0.039,81.0,0.0047,1.566666666666667,34.0
2023-01-19 16:00:00,0.0067,0.038,51.0,0.004,1.033333333333334,52.0
2023-01-19 17:00:00,0.0069,0.038,36.0,0.0037,0.5,61.0
2023-01-19 18:00:00,0.0094,0.034,39.0,0.0039,1.15,56.0
2023-01-19 19:00:00,0.013,0.028,32.0,0.0045,1.8,36.0
2023-01-19 20:00:00,0.0146,0.025,39.0,0.0063,6.5,21.0
2023-01-19 21:00:00,0.0155,0.023,40.0,0.0055,1.5,3.0
2023-01-19 22:00:00,0.0145,0.024,48.0,0.0068,2.7,356.0
2023-01-19 23:00:00,0.0129,0.026,45.0,0.0076,3.9,360.0
2023-01-20 00:00:00,0.0138,0.025,42.0,0.0068,5.1,355.0
2023-01-20 01:00:00,0.0150999999999999,0.022,50.0,0.0191,6.3,354.0
2023-01-20 02:00:00,0.0132,0.023,40.0,0.0059,7.5,5.0
2023-01-20 03:00:00,0.0098,0.027,31.5,0.0037,8.7,352.0
2023-01-20 04:00:00,0.0189,0.014,23.0,0.019,5.5,97.0
2023-01-20 05:00:00,0.0261,0.004,41.0,0.0060999999999999,27.6,133.0
2023-01-20 06:00:00,0.028,0.002,14.0,0.0060999999999999,38.3,229.0
2023-01-20 07:00:00,0.0257,0.002,91.0,0.0081999999999999,36.9,224.0
2023-01-20 08:00:00,0.0264,0.002,84.0,0.0065,41.1,214.0
2023-01-20 09:00:00,0.0287,0.003,135.0,0.007,38.9,246.0
2023-01-20 10:00:00,0.0303,0.005,162.0,0.0096,34.3,227.0
2023-01-20 11:00:00,0.0226,0.016,180.0,0.0216,19.3,119.0
2023-01-20 12:00:00,0.03,0.016,96.0,0.0103,19.4,91.0
2023-01-20 13:00:00,0.0191,0.027,169.0,0.0092,15.4,68.0
2023-01-20 14:00:00,0.0157,0.035,128.0,0.0073,14.9,56.0
2023-01-20 15:00:00,0.0157,0.043,87.0,0.0067,10.3,78.0
2023-01-20 16:00:00,0.0154,0.049,249.0,0.0092,12.4,59.0
2023-01-20 17:00:00,0.0189,0.038,86.0,0.009,14.1,77.0
2023-01-20 18:00:00,0.0198,0.029,73.0,0.0125,10.5,80.0
2023-01-20 19:00:00,0.0209,0.024,85.0,0.0107,4.7,119.0
2023-01-20 20:00:00,0.0327,0.021,88.0,0.0363,6.1,72.0
2023-01-20 21:00:00,0.0245,0.019,88.5,0.0186,7.5,25.0
2023-01-20 22:00:00,0.0219,0.012,89.0,0.0077,8.899999999999999,58.0
2023-01-20 23:00:00,0.0169,0.015,94.0,0.005,10.3,75.0
2023-01-21 00:00:00,0.0123,0.02,79.0,0.0074,11.7,82.0
2023-01-21 01:00:00,0.0087,0.024,57.0,0.0077,13.099999999999998,92.0
2023-01-21 02:00:00,0.0073,0.025,59.0,0.0055,14.5,107.0
2023-01-21 03:00:00,0.0086,0.022,59.0,0.0048,15.9,108.0
2023-01-21 04:00:00,0.0081999999999999,0.019,61.0,0.0039,11.7,168.0
2023-01-21 05:00:00,0.0193999999999999,0.005,66.0,0.004,37.4,195.0
2023-01-21 06:00:00,0.0205,0.002,112.0,0.0035,44.2,235.0
2023-01-21 07:00:00,0.0174,0.002,158.0,0.0033,59.9,282.0
2023-01-21 08:00:00,0.015,0.002,107.0,0.0031,47.3,264.0
2023-01-21 09:00:00,0.0166,0.005,166.0,0.0033,46.11315789473684,52.0
2023-01-21 10:00:00,0.0154,0.015,102.0,0.0038,44.92631578947368,27.0
2023-01-21 11:00:00,0.0116,0.029,103.0,0.004,43.73947368421052,28.0
2023-01-21 12:00:00,0.0126,0.038,84.0,0.0049,42.55263157894737,25.0
2023-01-21 13:00:00,0.0096,0.052,89.0,0.0038,41.36578947368421,25.0
2023-01-21 14:00:00,0.0096,0.065,87.0,0.0038,40.17894736842105,27.0
2023-01-21 15:00:00,0.0116,0.072,93.0,0.0038,38.992105263157896,31.0
2023-01-21 16:00:00,0.0119,0.078,104.0,0.004,37.805263157894736,26.0
2023-01-21 17:00:00,0.0095,0.075,101.0,0.005,36.618421052631575,26.0
2023-01-21 18:00:00,0.0145,0.064,77.0,0.017,35.43157894736842,31.0
2023-01-21 19:00:00,0.014,0.04,92.0,0.0161,34.24473684210526,44.0
2023-01-21 20:00:00,0.0159,0.023,84.5,0.0093,33.0578947368421,8.0
2023-01-21 21:00:00,0.0101,0.023,77.0,0.004,31.871052631578948,19.0
2023-01-21 22:00:00,0.0062,0.03,44.0,0.0033,30.684210526315788,53.0
2023-01-21 23:00:00,0.0101999999999999,0.025,37.0,0.0036,29.49736842105263,53.0
2023-01-22 00:00:00,0.0078,0.028,40.0,0.0034,28.310526315789478,42.0
2023-01-22 01:00:00,0.0043,0.034,32.0,0.025,27.12368421052632,50.0
2023-01-22 02:00:00,0.0081999999999999,0.028,21.0,0.0056,25.93684210526316,57.0
2023-01-22 03:00:00,0.0067,0.03,30.0,0.0053,24.75,44.0
2023-01-22 04:00:00,0.0062,0.03,28.0,0.0046,23.563157894736843,30.0
2023-01-22 05:00:00,0.0152,0.015,29.0,0.0040999999999999,22.376315789473686,46.0
2023-01-22 06:00:00,0.0086,0.031,46.0,0.0039,21.18947368421053,40.0
2023-01-22 07:00:00,0.009,0.029,23.0,0.0034,20.00263157894737,47.0
2023-01-22 08:00:00,0.0182,0.016,25.0,0.0037,18.81578947368421,60.0
2023-01-22 09:00:00,0.0135,0.024,28.0,0.0052,17.628947368421056,75.0
2023-01-22 10:00:00,0.0093,0.034,36.0,0.0448999999999999,16.4421052631579,65.0
2023-01-22 11:00:00,0.0079,0.04,45.0,0.0058,15.255263157894738,61.0
2023-01-22 12:00:00,0.0079,0.045,42.0,0.007,14.068421052631578,63.0
2023-01-22 13:00:00,0.0070999999999999,0.052,49.0,0.0094,12.881578947368425,67.0
2023-01-22 14:00:00,0.0077,0.059,47.0,0.0049,11.694736842105264,65.0
2023-01-22 15:00:00,0.0067,0.064,46.0,0.0045,10.507894736842111,70.0
2023-01-22 16:00:00,0.007,0.07,34.0,0.0045,9.32105263157895,82.0
2023-01-22 17:00:00,0.0087,0.072,43.0,0.0045,8.13421052631579,41.0
2023-01-22 18:00:00,0.0099,0.064,44.0,0.0047,6.947368421052637,360.0
2023-01-22 19:00:00,0.0103,0.043,60.0,0.0043,5.760526315789477,360.0
2023-01-22 20:00:00,0.0101999999999999,0.038,59.5,0.0053,4.573684210526324,360.0
2023-01-22 21:00:00,0.0121,0.034,59.0,0.0036,3.386842105263163,347.2857142857143
2023-01-22 22:00:00,0.0114,0.035,54.0,0.0053,2.2,334.57142857142856
2023-01-22 23:00:00,0.0081999999999999,0.04,49.5,0.0058,1.1,321.8571428571429
2023-01-23 00:00:00,0.0081,0.039,45.0,0.0095,1.8,309.1428571428572
2023-01-23 01:00:00,0.0092,0.036,42.0,0.0163,0.9,296.42857142857144
2023-01-23 02:00:00,0.0084,0.031,39.0,0.0119,2.4411764705882355,283.7142857142857
2023-01-23 03:00:00,0.0065,0.031,41.0,0.0108,3.982352941176471,271.0
2023-01-23 04:00:00,0.0043,0.034,34.5,0.0092,5.523529411764707,258.2857142857143
2023-01-23 05:00:00,0.0040999999999999,0.038,28.0,0.0094,7.064705882352942,245.57142857142856
2023-01-23 06:00:00,0.0047,0.037,15.0,0.0063,8.605882352941176,232.8571428571429
2023-01-23 07:00:00,0.0066,0.034,21.0,0.0072,10.147058823529411,220.14285714285717
2023-01-23 08:00:00,0.0118,0.027,27.0,0.0096999999999999,11.688235294117648,207.42857142857144
2023-01-23 09:00:00,0.0106,0.027,20.666666666666668,0.0058,13.229411764705883,194.7142857142857
2023-01-23 10:00:00,0.0148,0.022,14.333333333333334,0.0099,14.770588235294118,182.0
2023-01-23 11:00:00,0.0093,0.026,8.0,0.0040999999999999,16.311764705882354,169.2857142857143
2023-01-23 12:00:00,0.0101999999999999,0.025,11.5,0.0029,17.852941176470587,156.57142857142858
2023-01-23 13:00:00,0.0118,0.023,15.0,0.0028,19.394117647058824,143.85714285714286
2023-01-23 14:00:00,0.0139,0.021,10.5,0.0031,20.935294117647057,131.14285714285717
2023-01-23 15:00:00,0.0144,0.019,6.0,0.0026,22.47647058823529,118.42857142857144
2023-01-23 16:00:00,0.0105,0.023,22.0,0.0025,24.017647058823528,105.71428571428572
2023-01-23 17:00:00,0.0112,0.021,8.0,0.0025,25.558823529411764,93.0
2023-01-23 18:00:00,0.0105,0.022,15.0,0.0028,27.1,37.0
2023-01-23 19:00:00,0.01,0.022,10.0,0.0026,23.950000000000003,34.0
2023-01-23 20:00:00,0.0095,0.024,9.0,0.0029,20.8,162.0
2023-01-23 21:00:00,0.0086,0.024,18.0,0.0038,20.5,195.0
2023-01-23 22:00:00,0.0068,0.025,27.0,0.0036,21.1,116.0
2023-01-23 23:00:00,0.0067,0.023,23.0,0.0033,16.46666666666667,68.0
2023-01-24 00:00:00,0.0078,0.02,33.0,0.0042,11.833333333333334,81.0
2023-01-24 01:00:00,0.0157,0.009,42.0,0.0034,7.2,169.0
2023-01-24 02:00:00,0.0145,0.011,55.0,0.0036,9.6,170.0
2023-01-24 03:00:00,0.0141999999999999,0.01,60.0,0.0036,7.8,195.0
2023-01-24 04:00:00,0.0132,0.007,61.0,0.0029,7.6,253.0
2023-01-24 05:00:00,0.0121,0.005,48.0,0.0028,8.9,246.0
2023-01-24 06:00:00,0.0136,0.003,64.0,0.0028,8.8,238.0
2023-01-24 07:00:00,0.0150999999999999,0.002,80.0,0.0028,8.7,211.0
2023-01-24 08:00:00,0.0154,0.002,85.66666666666667,0.0031,7.8,203.0
2023-01-24 09:00:00,0.0146,0.004,91.33333333333331,0.0029,9.5,47.0
2023-01-24 10:00:00,0.0155,0.009,97.0,0.0027,10.5,71.0
2023-01-24 11:00:00,0.0132,0.015,78.0,0.0029,11.4,71.0
2023-01-24 12:00:00,0.016,0.022,78.0,0.0031,14.2,68.0
2023-01-24 13:00:00,0.017,0.027,78.0,0.0038,15.8,74.0
2023-01-24 14:00:00,0.014,0.035,77.83333333333333,0.0037,21.5,100.0
2023-01-24 15:00:00,0.009,0.038,77.66666666666667,0.0033,22.8,102.0
2023-01-24 16:00:00,0.0087,0.034,77.5,0.0032,21.6,95.0
2023-01-24 17:00:00,0.0088,0.031,77.33333333333333,0.0027,21.4,91.0
2023-01-24 18:00:00,0.0094,0.027,77.16666666666667,0.0026,23.1,80.0
2023-01-24 19:00:00,0.0098,0.025,77.0,0.0025,18.5,62.0
2023-01-24 20:00:00,0.012,0.021,78.0,0.0026,16.9,75.0
2023-01-24 21:00:00,0.0105,0.022,78.0,0.0026,13.7,67.0
2023-01-24 22:00:00,0.0099,0.024,78.0,0.0026,12.7,59.0
2023-01-24 23:00:00,0.0115,0.023,78.04347826086956,0.0027,10.1,40.0
2023-01-25 00:00:00,0.0229,0.005,78.08695652173913,0.0025,7.5,270.0
2023-01-25 01:00:00,0.0218,0.002,78.1304347826087,0.0025,5.8,222.0
2023-01-25 02:00:00,0.0147,0.02,78.17391304347827,0.0060999999999999,7.8,88.0
2023-01-25 03:00:00,0.0162,0.015,78.21739130434783,0.0029,3.8,339.0
2023-01-25 04:00:00,0.0218,0.004,78.26086956521739,0.0026,3.9,234.0
2023-01-25 05:00:00,0.018,0.003,78.30434782608695,0.0026,0.1,158.0
2023-01-25 06:00:00,0.0205,0.002,78.34782608695652,0.003,0.1,145.0
2023-01-25 07:00:00,0.019,0.002,78.3913043478261,0.0032,0.1,141.0
2023-01-25 08:00:00,0.0222,0.002,78.43478260869566,0.0037,0.1,152.0
2023-01-25 09:00:00,0.0233,0.004,78.47826086956522,0.0154,1.7,127.0
2023-01-25 10:00:00,0.0266,0.01,78.52173913043478,0.0493,7.3,64.0
2023-01-25 11:00:00,0.0249,0.015,78.56521739130434,0.0073,10.7,73.0
2023-01-25 12:00:00,0.0224,0.024,78.6086956521739,0.0068,12.9,25.0
2023-01-25 13:00:00,0.0207,0.032,78.65217391304348,0.0067,14.7,42.0
2023-01-25 14:00:00,0.0195,0.038,78.69565217391305,0.0058,14.3,42.0
2023-01-25 15:00:00,0.0186,0.044,78.73913043478261,0.0047,14.0,44.0
2023-01-25 16:00:00,0.018,0.047,78.78260869565217,0.0042,15.6,45.0
2023-01-25 17:00:00,0.0175,0.045,78.82608695652173,0.0040999999999999,15.1,44.0
2023-01-25 18:00:00,0.016,0.043,78.8695652173913,0.004,10.7,35.0
2023-01-25 19:00:00,0.0175,0.033,78.91304347826087,0.0034,12.8,36.0
2023-01-25 20:00:00,0.0177,0.029,78.95652173913044,0.0042,14.3,9.0
2023-01-25 21:00:00,0.0135,0.027,79.0,0.0031,13.6,4.0
2023-01-25 22:00:00,0.0123,0.027,78.0,0.0029,12.3,7.0
2023-01-25 23:00:00,0.0150999999999999,0.024,78.0,0.0029,12.7,2.0
2023-01-26 00:00:00,0.0121,0.028,78.0,0.0058,10.2,6.0
2023-01-26 01:00:00,0.0098,0.032,77.1025641025641,0.0065,8.5,13.0
2023-01-26 02:00:00,0.0089,0.031,76.2051282051282,0.0049,8.5,16.0
2023-01-26 03:00:00,0.0094,0.031,75.3076923076923,0.0115,7.8,18.0
2023-01-26 04:00:00,0.0088,0.03,74.41025641025641,0.0115,7.9,11.0
2023-01-26 05:00:00,0.0099,0.029,73.51282051282051,0.0043,7.5,11.0
2023-01-26 06:00:00,0.0111,0.026,72.61538461538461,0.0072,6.3,26.0
2023-01-26 07:00:00,0.0158,0.019,71.71794871794872,0.0096999999999999,6.2,40.0
2023-01-26 08:00:00,0.0259,0.007,70.82051282051282,0.0037,7.8,58.0
2023-01-26 09:00:00,0.0150999999999999,0.021,69.92307692307692,0.0032,9.4,38.0
2023-01-26 10:00:00,0.0156,0.019,69.02564102564102,0.0032,10.9,42.0
2023-01-26 11:00:00,0.0181,0.018,68.12820512820512,0.0118,8.9,28.0
2023-01-26 12:00:00,0.0184,0.021,67.23076923076923,0.0153,8.7,28.0
2023-01-26 13:00:00,0.0152,0.028,66.33333333333333,0.0075,10.1,33.0
2023-01-26 14:00:00,0.0109,0.039,65.43589743589743,0.0067,12.5,40.0
2023-01-26 15:00:00,0.0126,0.033,64.53846153846153,0.005,14.4,44.0
2023-01-26 16:00:00,0.0107,0.035,63.64102564102564,0.0042,14.5,37.0
2023-01-26 17:00:00,0.0106,0.034,62.74358974358975,0.0046,12.7,37.0
2023-01-26 18:00:00,0.0125,0.03,61.84615384615385,0.0037,12.1,37.0
2023-01-26 19:00:00,0.0104,0.032,60.94871794871795,0.0032,13.5,56.0
2023-01-26 20:00:00,0.0077,0.034,60.05128205128205,0.0036,14.1,63.0
2023-01-26 21:00:00,0.0077,0.034,59.15384615384615,0.004,11.9,54.0
2023-01-26 22:00:00,0.0074,0.034,58.256410256410255,0.0036,14.1,53.0
2023-01-26 23:00:00,0.0113,0.025,57.35897435897436,0.0052,11.7,17.0
2023-01-27 00:00:00,0.0085,0.028,56.46153846153846,0.0031,11.7,16.0
2023-01-27 01:00:00,0.0098,0.026,55.56410256410256,0.0264,9.6,21.0
2023-01-27 02:00:00,0.0076,0.028,54.66666666666666,0.0057,9.0,14.0
2023-01-27 03:00:00,0.0064,0.029,53.76923076923077,0.0057,7.9,13.0
2023-01-27 04:00:00,0.0063,0.028,52.87179487179488,0.006,8.2,10.0
2023-01-27 05:00:00,0.0062,0.027,51.97435897435898,0.0040999999999999,7.4,15.0
2023-01-27 06:00:00,0.0067,0.024,51.07692307692308,0.0049,6.4,14.0
2023-01-27 07:00:00,0.009,0.02,50.17948717948718,0.0037,4.3,21.0
2023-01-27 08:00:00,0.011,0.017,49.282051282051285,0.0053,4.5,29.0
2023-01-27 09:00:00,0.0124,0.018,48.38461538461539,0.0036,4.9,36.0
2023-01-27 10:00:00,0.0103,0.022,47.48717948717949,0.0058,5.2,41.0
2023-01-27 11:00:00,0.0094,0.025,46.58974358974359,0.0039,5.4,7.0
2023-01-27 12:00:00,0.0093,0.028,45.69230769230769,0.0050999999999999,5.9,231.0
2023-01-27 13:00:00,0.0158,0.023,44.7948717948718,0.0050999999999999,7.4,111.0
2023-01-27 14:00:00,0.0112,0.03,43.8974358974359,0.0072,8.8,76.0
2023-01-27 15:00:00,0.0133,0.031,43.0,0.0045,9.9,46.0
2023-01-27 16:00:00,0.0153,0.034,64.0,0.004,10.5,37.0
2023-01-27 17:00:00,0.0228,0.027,65.25,0.0053,10.4,19.0
2023-01-27 18:00:00,0.0243999999999999,0.022,66.5,0.0039,10.4,7.0
2023-01-27 19:00:00,0.0308999999999999,0.007,67.75,0.0034,8.4,22.0
2023-01-27 20:00:00,0.0303,0.004,69.0,0.0035,10.1,1.0
2023-01-27 21:00:00,0.0308999999999999,0.006,76.0,0.0063,10.8,344.0
2023-01-27 22:00:00,0.0329,0.004,81.0,0.0091,10.1,322.0
2023-01-27 23:00:00,0.0311,0.004,86.0,0.0085,8.8,355.0
2023-01-28 00:00:00,0.0305,0.002,101.0,0.0060999999999999,7.6,313.0
2023-01-28 01:00:00,0.03,0.002,98.0,0.0046,7.0,9.0
2023-01-28 02:00:00,0.0282,0.002,93.0,0.0043,8.0,15.0
2023-01-28 03:00:00,0.023,0.0021428571428571,95.0,0.0038,7.6,352.0
2023-01-28 04:00:00,0.0198999999999999,0.0022857142857142,97.0,0.0034,6.4,12.0
2023-01-28 05:00:00,0.0203999999999999,0.0024285714285714,96.5,0.0036,5.8,7.0
2023-01-28 06:00:00,0.021,0.0025714285714285,96.0,0.0036,7.1,19.0
2023-01-28 07:00:00,0.0205,0.0027142857142857,86.0,0.0036,7.0,26.0
2023-01-28 08:00:00,0.0218,0.0028571428571428,99.5,0.0039,7.3,43.0
2023-01-28 09:00:00,0.0259,0.003,113.0,0.0046,7.2,91.0
2023-01-28 10:00:00,0.0297,0.006,145.0,0.0058,6.2,29.0
2023-01-28 11:00:00,0.0257,0.014,149.0,0.0054,7.5,177.0
2023-01-28 12:00:00,0.0281,0.022,113.0,0.0121,10.3,19.0
2023-01-28 13:00:00,0.0278,0.031,148.0,0.023,12.6,31.0
2023-01-28 14:00:00,0.0242,0.041,169.0,0.006,13.9,36.0
2023-01-28 15:00:00,0.0265,0.047,141.0,0.0050999999999999,12.5,51.0
2023-01-28 16:00:00,0.0347,0.048,186.0,0.0049,12.0,35.0
2023-01-28 17:00:00,0.0412999999999999,0.051,128.0,0.0081,12.9,25.0
2023-01-28 18:00:00,0.0513,0.04,153.0,0.0101,12.3,24.0
2023-01-28 19:00:00,0.0681,0.013,185.0,0.0064,9.9,67.0
2023-01-28 20:00:00,0.0752999999999999,0.003,219.0,0.006,8.8,62.0
2023-01-28 21:00:00,0.0636,0.003,233.5,0.0058,8.5,53.0
2023-01-28 22:00:00,0.0556,0.002,248.0,0.0096999999999999,8.3,101.0
2023-01-28 23:00:00,0.0528999999999999,0.002,227.0,0.0073,7.6,149.0
2023-01-29 00:00:00,0.0502,0.002,195.0,0.0054,8.6,142.0
2023-01-29 01:00:00,0.0472999999999999,0.0021428571428571,241.0,0.0049,9.9,143.0
